,XLE,XOP
2018-07-03,26.568111419677734,143.17955017089844
2018-07-05,26.539875030517578,142.97825622558594
2018-07-06,26.702194213867188,145.62844848632812
2018-07-09,27.1009578704834,149.3522186279297
2018-07-10,27.30208969116211,149.11741638183594
2018-07-11,26.723379135131836,145.19241333007812
2018-07-12,26.76925277709961,144.82334899902344
2018-07-13,26.9103946685791,144.89044189453125
2018-07-16,26.5998592376709,141.9718475341797
2018-07-17,26.493999481201172,142.03892517089844
2018-07-18,26.511648178100586,142.40792846679688
2018-07-19,26.518705368041992,143.1459503173828
2018-07-20,26.426956176757812,142.57568359375
2018-07-23,26.310503005981445,141.90472412109375
2018-07-24,26.6422119140625,143.2130889892578
2018-07-25,26.864526748657227,144.2195281982422
2018-07-26,27.15741729736328,144.6891632080078
2018-07-27,27.04096794128418,141.73703002929688
2018-07-30,27.263280868530273,144.28659057617188
2018-07-31,27.21387481689453,144.32017517089844
2018-08-01,26.83629608154297,142.03892517089844
2018-08-02,26.688085556030273,142.47509765625
2018-08-03,26.55047035217285,140.89833068847656
2018-08-06,26.649263381958008,141.837646484375
2018-08-07,26.846893310546875,142.10601806640625
2018-08-08,26.65279197692871,139.89195251464844
2018-08-09,26.40578842163086,138.5835418701172
2018-08-10,26.568111419677734,139.92539978027344
2018-08-13,26.22934913635254,136.43653869628906
2018-08-14,26.292863845825195,137.57711791992188
2018-08-15,25.375394821166992,131.16961669921875
2018-08-16,25.558876037597656,132.41087341308594
2018-08-17,25.622394561767578,133.18247985839844
2018-08-20,25.795303344726562,134.55792236328125
2018-08-21,25.925865173339844,137.10745239257812
2018-08-22,26.23640251159668,139.89195251464844
2018-08-23,26.11289405822754,139.2545166015625
2018-08-24,26.303455352783203,141.0660400390625
2018-08-27,26.497529983520508,141.4015350341797
2018-08-28,26.384611129760742,140.4287109375
2018-08-29,26.546939849853516,142.20668029785156
2018-08-30,26.472829818725586,142.97825622558594
2018-08-31,26.268171310424805,142.03892517089844
2018-09-04,26.211700439453125,140.4287109375
2018-09-05,26.176408767700195,139.5228729248047
2018-09-06,25.692970275878906,135.46365356445312
2018-09-07,25.68944549560547,134.02117919921875
2018-09-10,25.678857803344727,134.25599670410156
2018-09-11,25.922340393066406,136.8390655517578
2018-09-12,26.056428909301758,138.65069580078125
2018-09-13,26.067020416259766,138.0132293701172
2018-09-14,26.204641342163086,138.65069580078125
2018-09-17,26.246990203857422,138.34869384765625
2018-09-18,26.419902801513672,140.22738647460938
2018-09-19,26.501062393188477,141.73703002929688
2018-09-20,26.50812530517578,141.33445739746094
2018-09-21,26.68327522277832,142.74884033203125
2018-09-24,27.07411003112793,145.70523071289062
2018-09-25,27.248214721679688,146.41079711914062
2018-09-26,26.98529624938965,143.8574676513672
2018-09-27,26.98529624938965,145.13414001464844
2018-09-28,26.910682678222656,145.43650817871094
2018-10-01,27.28374481201172,146.9482879638672
2018-10-02,27.312170028686523,146.17555236816406
2018-10-03,27.532461166381836,149.7367401123047
2018-10-04,27.41875648498535,147.35145568847656
2018-10-05,27.41521644592285,146.6459503173828
2018-10-08,27.393890380859375,145.7388916015625
2018-10-09,27.639047622680664,147.65382385253906
2018-10-10,26.77210807800293,140.96823120117188
2018-10-11,25.866086959838867,136.5671844482422
2018-10-12,25.93714714050293,138.31419372558594
2018-10-15,25.720407485961914,138.68373107910156
2018-10-16,25.933591842651367,140.6994171142578
2018-10-17,25.77014923095703,138.2469940185547
2018-10-18,25.642244338989258,136.02964782714844
2018-10-19,25.414854049682617,134.38343811035156
2018-10-22,25.13416290283203,132.23330688476562
2018-10-23,24.476852416992188,127.56349182128906
2018-10-24,23.510427474975586,119.87004852294922
2018-10-25,23.79822540283203,122.05377197265625
2018-10-26,23.620569229125977,120.67630004882812
2018-10-29,23.17999267578125,116.27527618408203
2018-10-30,23.71649932861328,118.76138305664062
2018-10-31,23.8621768951416,121.18025970458984
2018-11-01,24.064701080322266,123.56555938720703
2018-11-02,24.00429916381836,121.54979705810547
2018-11-05,24.405790328979492,124.97660827636719
2018-11-06,24.519485473632812,123.86792755126953
2018-11-07,24.920982360839844,127.05957794189453
2018-11-08,24.38091468811035,122.32252502441406
2018-11-09,24.338281631469727,122.25531768798828
2018-11-12,23.833751678466797,118.02227783203125
2018-11-13,23.28658676147461,115.73771667480469
2018-11-14,23.24750328063965,115.1666030883789
2018-11-15,23.588592529296875,116.88003540039062
2018-11-16,23.86928367614746,116.74560546875
2018-11-19,23.8621768951416,116.10729217529297
2018-11-20,23.080509185791016,110.56400299072266
2018-11-21,23.44291877746582,113.21808624267578
2018-11-23,22.707439422607422,109.18656921386719
2018-11-26,23.048532485961914,110.89994049072266
2018-11-27,22.984577178955078,109.48894500732422
2018-11-28,23.378957748413086,111.06793212890625
2018-11-29,23.5317440032959,111.77345275878906
2018-11-30,23.489107131958008,110.22802734375
2018-12-03,24.011402130126953,113.7892074584961
2018-12-04,23.322114944458008,109.92568969726562
2018-12-06,22.89219856262207,106.43170166015625
2018-12-07,22.7642879486084,105.96135711669922
2018-12-10,22.40898323059082,102.53457641601562
2018-12-11,22.416088104248047,102.33299255371094
2018-12-12,22.50491714477539,102.90413665771484
2018-12-13,22.575973510742188,102.26580047607422
2018-12-14,22.060789108276367,97.73036193847656
2018-12-17,21.65929412841797,94.8075180053711
2018-12-18,21.14765739440918,92.08626556396484
2018-12-19,20.898948669433594,90.84322357177734
2018-12-20,20.319801330566406,87.41644287109375
2018-12-21,20.12255859375,85.38209533691406
2018-12-24,19.308475494384766,81.2392807006836
2018-12-26,20.509870529174805,89.76065063476562
2018-12-27,20.617456436157227,90.09746551513672
2018-12-28,20.459667205810547,88.81758117675781
2018-12-31,20.567249298095703,89.35648345947266
2019-01-02,20.97249984741211,91.91625213623047
2019-01-03,20.764497756958008,91.27632904052734
2019-01-04,21.47099494934082,96.42955017089844
2019-01-07,21.79016876220703,99.73033905029297
2019-01-08,21.958723068237305,100.63971710205078
2019-01-09,22.306591033935547,102.89634704589844
2019-01-10,22.37114715576172,103.53630065917969
2019-01-11,22.238454818725586,102.39112854003906
2019-01-14,22.184661865234375,102.45849609375
2019-01-15,22.26355743408203,103.63738250732422
2019-01-16,22.234867095947266,103.8394546508789
2019-01-17,22.43928337097168,104.44571685791016
2019-01-18,22.89474105834961,106.46656799316406
2019-01-22,22.39624786376953,102.02066040039062
2019-01-23,22.166723251342773,100.37026977539062
2019-01-24,22.28507423400879,100.9428482055664
2019-01-25,22.568389892578125,102.8290023803711
2019-01-28,22.34245491027832,101.04389953613281
2019-01-29,22.41059684753418,101.51542663574219
2019-01-30,22.72618865966797,104.37834167480469
2019-01-31,22.873226165771484,102.86266326904297
2019-02-01,23.271297454833984,103.40155792236328
2019-02-04,23.325090408325195,104.00785064697266
2019-02-05,23.3609561920166,102.59323120117188
2019-02-06,23.188819885253906,101.38069152832031
2019-02-07,22.675975799560547,97.00213623046875
2019-02-08,22.571975708007812,95.52014923095703
2019-02-11,22.679563522338867,97.06950378417969
2019-02-12,22.96646499633789,98.24832153320312
2019-02-13,23.253366470336914,100.37026977539062
2019-02-14,23.335845947265625,101.68384552001953
2019-02-15,23.712411880493164,104.41203308105469
2019-02-19,23.78413200378418,103.97416687011719
2019-02-20,23.88454818725586,105.15299987792969
2019-02-21,23.515169143676758,102.29008483886719
2019-02-22,23.58330535888672,103.16581726074219
2019-02-25,23.622758865356445,102.99738311767578
2019-02-26,23.547441482543945,101.44805908203125
2019-02-27,23.637102127075195,101.6164779663086
2019-02-28,23.400405883789062,100.30290222167969
2019-03-01,23.83075714111328,102.4248275756836
2019-03-04,23.873790740966797,103.13213348388672
2019-03-05,23.79489517211914,102.2227554321289
2019-03-06,23.49364471435547,99.29244995117188
2019-03-07,23.353784561157227,97.9452133178711
2019-03-08,22.916257858276367,94.50970458984375
2019-03-11,23.274883270263672,96.53057098388672
2019-03-12,23.425506591796875,98.98932647705078
2019-03-13,23.662200927734375,101.07756042480469
2019-03-14,23.687305450439453,101.38069152832031
2019-03-15,23.677906036376953,100.51299285888672
2019-03-18,24.006820678710938,102.9439468383789
2019-03-19,23.94175910949707,101.93104553222656
2019-03-20,24.15139389038086,104.76714324951172
2019-03-21,24.321273803710938,106.32022857666016
2019-03-22,23.6634521484375,101.49212646484375
2019-03-25,23.67429542541504,101.55963897705078
2019-03-26,24.014047622680664,103.65296936035156
2019-03-27,23.84417152404785,103.38287353515625
2019-03-28,23.934532165527344,103.99059295654297
2019-03-29,23.898387908935547,103.78801727294922
2019-04-01,24.212839126586914,105.23983764648438
2019-04-02,24.04657554626465,104.159423828125
2019-04-03,23.81525230407715,101.82975006103516
2019-04-04,24.014047622680664,103.68673706054688
2019-04-05,24.436927795410156,107.40068054199219
2019-04-08,24.54536247253418,108.14346313476562
2019-04-09,24.24536895751953,105.98263549804688
2019-04-10,24.335737228393555,107.53572845458984
2019-04-11,24.353801727294922,106.08392333984375
2019-04-12,24.41886329650879,109.59528350830078
2019-04-15,24.274290084838867,108.31227111816406
2019-04-16,24.433305740356445,108.95379638671875
2019-04-17,24.400793075561523,108.54864501953125
2019-04-18,24.28512954711914,107.40068054199219
2019-04-22,24.798372268676758,111.35095977783203
2019-04-23,24.758607864379883,111.21592712402344
2019-04-24,24.324886322021484,108.98756408691406
2019-04-25,24.248987197875977,107.3331527709961
2019-04-26,23.934532165527344,105.61123657226562
2019-04-29,23.91284942626953,105.4761734008789
2019-04-30,23.894777297973633,104.49705505371094
2019-05-01,23.417675018310547,101.1207275390625
2019-05-02,23.009248733520508,97.8456802368164
2019-05-03,23.222496032714844,100.00653839111328
2019-05-06,23.244178771972656,100.95189666748047
2019-05-07,23.041778564453125,99.5338363647461
2019-05-08,23.041778564453125,100.51299285888672
2019-05-09,23.041778564453125,100.14159393310547
2019-05-10,23.150209426879883,100.58050537109375
2019-05-13,22.75262451171875,97.10289764404297
2019-05-14,23.030929565429688,99.50006866455078
2019-05-15,23.150209426879883,100.85063934326172
2019-05-16,23.276714324951172,101.89730072021484
2019-05-17,23.041778564453125,99.56761932373047
2019-05-20,23.05261993408203,98.7235336303711
2019-05-21,23.320077896118164,100.85063934326172
2019-05-22,22.958642959594727,97.00162506103516
2019-05-23,22.18877410888672,91.49821472167969
2019-05-24,22.27191162109375,91.56575775146484
2019-05-28,22.040586471557617,90.18143463134766
2019-05-29,21.899627685546875,90.65414428710938
2019-05-30,21.62131690979004,88.32450103759766
2019-05-31,21.241804122924805,86.4675064086914
2019-06-03,21.51288414001465,87.27783966064453
2019-06-04,21.88516616821289,89.53997039794922
2019-06-05,21.64300537109375,86.36621856689453
2019-06-06,22.044200897216797,87.07524871826172
2019-06-07,22.145404815673828,87.24406433105469
2019-06-10,22.210464477539062,86.70386505126953
2019-06-11,22.253835678100586,86.94017791748047
2019-06-12,21.93938446044922,83.93527221679688
2019-06-13,22.196001052856445,85.89354705810547
2019-06-14,22.051433563232422,84.27288818359375
2019-06-17,22.23576545715332,85.72472381591797
2019-06-18,22.54298210144043,87.9868392944336
2019-06-19,22.51768684387207,87.54793548583984
2019-06-20,23.0164737701416,90.21522521972656
2019-06-21,23.182796478271484,90.4930191040039
2019-06-24,22.97489356994629,89.23947143554688
2019-06-25,22.79252815246582,88.05369567871094
2019-06-26,23.142675399780273,90.9334716796875
2019-06-27,22.971240997314453,90.69630432128906
2019-06-28,23.23750877380371,92.32254028320312
2019-07-01,23.2593936920166,92.15316009521484
2019-07-02,22.887361526489258,88.90069580078125
2019-07-03,22.97854232788086,88.6974105834961
2019-07-05,23.01136589050293,89.81546020507812
2019-07-08,23.044193267822266,88.6974105834961
2019-07-09,23.06243324279785,88.90069580078125
2019-07-10,23.357868194580078,90.7979507446289
2019-07-11,23.405282974243164,89.78158569335938
2019-07-12,23.503768920898438,90.39141845703125
2019-07-15,23.292217254638672,87.95203399658203
2019-07-16,23.044193267822266,86.22419738769531
2019-07-17,22.781579971313477,83.51378631591797
2019-07-18,22.78523063659668,82.83619689941406
2019-07-19,22.891000747680664,83.88646697998047
2019-07-22,22.99677848815918,84.15750885009766
2019-07-23,23.058786392211914,85.0044937133789
2019-07-24,23.15726661682129,85.54658508300781
2019-07-25,22.894651412963867,83.00558471679688
2019-07-26,22.777935028076172,82.02308654785156
2019-07-29,22.686750411987305,80.49848175048828
2019-07-30,22.94207191467285,84.59793090820312
2019-07-31,22.86911964416504,84.80121612548828
2019-08-01,22.351192474365234,79.5159683227539
2019-08-02,22.03022003173828,78.60120391845703
2019-08-05,21.37369155883789,75.3487548828125
2019-08-06,21.348159790039062,74.230712890625
2019-08-07,21.18767547607422,74.06132507324219
2019-08-08,21.796785354614258,76.22962188720703
2019-08-09,21.556058883666992,75.51814270019531
2019-08-12,21.300745010375977,74.3662338256836
2019-08-13,21.49770164489746,74.8405532836914
2019-08-14,20.655155181884766,71.0459976196289
2019-08-15,20.527496337890625,70.40229034423828
2019-08-16,20.79740333557129,72.63835906982422
2019-08-19,21.25697135925293,75.61979675292969
2019-08-20,21.0782527923584,75.00995635986328
2019-08-21,21.213211059570312,75.3487548828125
2019-08-22,21.118377685546875,74.43399810791016
2019-08-23,20.41077995300293,70.91049194335938
2019-08-26,20.49831771850586,70.80888366699219
2019-08-27,20.370656967163086,69.79248046875
2019-08-28,20.66244888305664,71.9946517944336
2019-08-29,20.965181350708008,74.43399810791016
2019-08-30,20.965181350708008,73.07881164550781
2019-09-03,20.86305809020996,71.68972778320312
2019-09-04,21.15484619140625,73.58702087402344
2019-09-05,21.417461395263672,75.51814270019531
2019-09-06,21.530529022216797,75.24710845947266
2019-09-09,21.960920333862305,79.48208618164062
2019-09-10,22.219884872436523,80.19356536865234
2019-09-11,22.241769790649414,80.43072509765625
2019-09-12,22.10317039489746,78.77059936523438
2019-09-13,22.27824592590332,79.3465805053711
2019-09-16,23.025959014892578,87.9181900024414
2019-09-17,22.704988479614258,83.24275207519531
2019-09-18,22.595563888549805,81.95532989501953
2019-09-19,22.537212371826172,80.32908630371094
2019-09-20,22.555612564086914,80.8832778930664
2019-09-23,22.562976837158203,80.61126708984375
2019-09-24,22.205944061279297,78.36734008789062
2019-09-25,22.242746353149414,78.4693374633789
2019-09-26,21.951969146728516,76.93940734863281
2019-09-27,21.948291778564453,76.5313949584961
2019-09-30,21.790014266967773,76.02143859863281
2019-10-01,21.28575325012207,73.26753234863281
2019-10-02,20.763090133666992,71.22760009765625
2019-10-03,20.987613677978516,72.31556701660156
2019-10-04,21.12012481689453,72.21356201171875
2019-10-07,20.93239974975586,71.32959747314453
2019-10-08,20.575374603271484,69.28966522216797
2019-10-09,20.763090133666992,69.8336410522461
2019-10-10,21.024425506591797,70.54761505126953
2019-10-11,21.307836532592773,72.28153991699219
2019-10-14,21.296802520751953,71.32959747314453
2019-10-15,21.3851318359375,71.39759063720703
2019-10-16,21.08699607849121,70.88761901855469
2019-10-17,21.10171890258789,71.22760009765625
2019-10-18,20.991294860839844,69.90164184570312
2019-10-21,21.366727828979492,70.41162109375
2019-10-22,21.64278793334961,71.56757354736328
2019-10-23,21.82314109802246,72.9615249633789
2019-10-24,21.73112678527832,72.72354888916016
2019-10-25,21.907798767089844,74.25349426269531
2019-10-28,21.78265380859375,73.74352264404297
2019-10-29,21.87099266052246,74.96746063232422
2019-10-30,21.425622940063477,72.17955017089844
2019-10-31,21.33360481262207,71.80558776855469
2019-11-01,21.8194637298584,74.2874984741211
2019-11-04,22.529850006103516,77.89137268066406
2019-11-05,22.559293746948242,77.99337005615234
2019-11-06,22.09920310974121,75.61345672607422
2019-11-07,22.430465698242188,77.14339447021484
2019-11-08,22.33844757080078,77.65337371826172
2019-11-11,22.213300704956055,75.91943359375
2019-11-12,22.09920310974121,75.6474380493164
2019-11-13,22.00349998474121,74.45748901367188
2019-11-14,21.944608688354492,73.74352264404297
2019-11-15,22.113924026489258,74.66148376464844
2019-11-18,21.845226287841797,72.34954833984375
2019-11-19,21.521316528320312,70.0036392211914
2019-11-20,21.738483428955078,70.37762451171875
2019-11-21,22.095516204833984,71.39759063720703
2019-11-22,22.021900177001953,71.56757354736328
2019-11-25,22.043991088867188,72.17955017089844
2019-11-26,21.841548919677734,70.37762451171875
2019-11-27,21.896757125854492,70.88761901855469
2019-11-29,21.6759090423584,69.2216567993164
2019-12-02,21.6759090423584,69.25564575195312
2019-12-03,21.352006912231445,68.13372039794922
2019-12-04,21.6722354888916,70.24161529541016
2019-12-05,21.569171905517578,69.66364288330078
2019-12-06,21.981416702270508,72.17955017089844
2019-12-09,21.95564842224121,72.65556335449219
2019-12-10,21.999820709228516,73.16551208496094
2019-12-11,21.9630126953125,72.72354888916016
2019-12-12,22.36789321899414,75.47745513916016
2019-12-13,22.19858169555664,73.98150634765625
2019-12-16,22.496723175048828,76.08941650390625
2019-12-17,22.511444091796875,78.0953598022461
2019-12-18,22.596099853515625,78.57135009765625
2019-12-19,22.58873748779297,79.55730438232422
2019-12-20,22.805421829223633,79.28414154052734
2019-12-23,23.039567947387695,80.99139404296875
2019-12-24,23.02841567993164,80.92310333251953
2019-12-26,23.020984649658203,81.23042297363281
2019-12-27,22.924352645874023,79.8646240234375
2019-12-30,22.852006912231445,79.7621841430664
2019-12-31,22.982158660888672,80.92310333251953
2020-01-02,23.188859939575195,80.7865219116211
2020-01-03,23.119953155517578,82.04987335205078
2020-01-06,23.29985809326172,82.5962142944336
2020-01-07,23.238611221313477,83.58638763427734
2020-01-08,22.855836868286133,80.41090393066406
2020-01-09,23.024259567260742,80.03533935546875
2020-01-10,22.89411163330078,79.28414154052734
2020-01-13,22.901765823364258,78.15737915039062
2020-01-14,22.905597686767578,79.01099395751953
2020-01-15,22.737173080444336,78.08909606933594
2020-01-16,22.775447845458984,77.64522552490234
2020-01-17,22.629995346069336,76.3818588256836
2020-01-21,22.2242488861084,73.85511779785156
2020-01-22,22.009889602661133,72.21619415283203
2020-01-23,21.925678253173828,71.02112579345703
2020-01-24,21.67304039001465,69.79192352294922
2020-01-27,21.07207489013672,67.26519012451172
2020-01-28,21.167770385742188,68.18709564208984
2020-01-29,20.945756912231445,66.7530288696289
2020-01-30,21.11418342590332,67.02616882324219
2020-01-31,20.455795288085938,65.42138671875
2020-02-03,20.187850952148438,64.29460906982422
2020-02-04,20.26058578491211,64.53361511230469
2020-02-05,21.02231216430664,68.050537109375
2020-02-06,20.807958602905273,66.78716278076172
2020-02-07,20.662500381469727,65.59209442138672
2020-02-10,20.55915069580078,63.95314407348633
2020-02-11,20.788820266723633,64.26046752929688
2020-02-12,21.06825065612793,65.11406707763672
2020-02-13,21.003173828125,64.70433807373047
2020-02-14,20.892169952392578,64.1239013671875
2020-02-18,20.71992301940918,63.44097900390625
2020-02-19,20.995519638061523,65.31896209716797
2020-02-20,20.97255516052246,65.55794525146484
2020-02-21,20.72374725341797,64.19217681884766
2020-02-24,19.766794204711914,60.265506744384766
2020-02-25,18.89405632019043,57.090049743652344
2020-02-26,18.323713302612305,54.187744140625
2020-02-27,17.34379005432129,50.63669204711914
2020-02-28,17.32847785949707,52.51466369628906
2020-03-02,18.02897071838379,52.48051452636719
2020-03-03,17.47776222229004,50.739139556884766
2020-03-04,17.891170501708984,50.875701904296875
2020-03-05,17.236616134643555,48.758731842041016
2020-03-06,16.268177032470703,44.080894470214844
2020-03-09,12.991576194763184,27.827987670898438
2020-03-10,13.607851028442383,33.905757904052734
2020-03-11,12.888226509094238,31.822921752929688
2020-03-12,11.280547142028809,28.13529396057129
2020-03-13,12.321709632873535,32.30094909667969
2020-03-16,10.64513111114502,29.56936264038086
2020-03-17,10.71785831451416,29.1254825592041
2020-03-18,9.179082870483398,26.530487060546875
2020-03-19,9.803014755249023,28.271873474121094
2020-03-20,9.898711204528809,28.169437408447266
2020-03-23,9.224028587341309,26.045068740844727
2020-03-24,10.703315734863281,29.25752830505371
2020-03-25,11.208152770996094,29.602947235107422
2020-03-26,11.893007278442383,29.810209274291992
2020-03-27,11.086833000183105,27.737653732299805
2020-03-30,11.200324058532715,27.642656326293945
2020-03-31,11.372519493103027,28.411237716674805
2020-04-01,10.808980941772461,26.80500602722168
2020-04-02,11.799083709716797,29.067543029785156
2020-04-03,11.673853874206543,30.164262771606445
2020-04-06,12.292180061340332,31.71868133544922
2020-04-07,12.554384231567383,32.70314025878906
2020-04-08,13.391862869262695,35.665164947509766
2020-04-09,13.27054500579834,35.83787155151367
2020-04-13,13.227493286132812,36.183311462402344
2020-04-14,13.164880752563477,35.75151824951172
2020-04-15,12.546554565429688,34.801597595214844
2020-04-16,12.010412216186523,33.221282958984375
2020-04-17,13.286197662353516,36.58054733276367
2020-04-20,12.871371269226074,37.1418571472168
2020-04-21,12.644393920898438,37.642723083496094
2020-04-22,13.094438552856445,38.70491027832031
2020-04-23,13.51708984375,40.22477340698242
2020-04-24,13.548402786254883,40.58747100830078
2020-04-27,13.841913223266602,41.47693634033203
2020-04-28,14.158903121948242,41.86554718017578
2020-04-29,15.207710266113281,46.399261474609375
2020-04-30,14.871152877807617,46.94329833984375
2020-05-01,14.029754638671875,43.18680191040039
2020-05-04,14.515023231506348,45.41478729248047
2020-05-05,14.52677059173584,44.689395904541016
2020-05-06,14.147162437438965,43.10042953491211
2020-05-07,14.515023231506348,43.73948669433594
2020-05-08,15.176400184631348,46.278358459472656
2020-05-11,14.910284042358398,45.27662658691406
2020-05-12,14.64808177947998,44.37851333618164
2020-05-13,13.982795715332031,41.425140380859375
2020-05-14,14.139334678649902,41.13151931762695
2020-05-15,14.08454704284668,41.399227142333984
2020-05-18,15.235103607177734,45.717037200927734
2020-05-19,14.808538436889648,44.361244201660156
2020-05-20,15.399469375610352,45.88975524902344
2020-05-21,15.152921676635742,45.53569793701172
2020-05-22,15.05899715423584,45.62205505371094
2020-05-26,15.477736473083496,47.47871017456055
2020-05-27,15.677323341369629,47.64278793334961
2020-05-28,15.239017486572266,45.57887268066406
2020-05-29,15.168573379516602,44.80167007446289
2020-06-01,15.434688568115234,46.105648040771484
2020-06-02,15.865168571472168,47.711875915527344
2020-06-03,16.330873489379883,48.644527435302734
2020-06-04,16.334787368774414,49.223106384277344
2020-06-05,17.547956466674805,55.0262565612793
2020-06-08,18.33847999572754,62.021095275878906
2020-06-09,17.649707794189453,57.521949768066406
2020-06-10,16.780920028686523,53.32502746582031
2020-06-11,15.199882507324219,48.273189544677734
2020-06-12,15.58340072631836,50.11258316040039
2020-06-15,15.630359649658203,50.57026290893555
2020-06-16,16.08041000366211,51.977874755859375
2020-06-17,15.532530784606934,49.542625427246094
2020-06-18,15.724283218383789,49.784420013427734
2020-06-19,15.485565185546875,48.428627014160156
2020-06-22,15.557308197021484,48.04740905761719
2020-06-23,15.573161125183105,47.8911018371582
2020-06-24,14.709089279174805,44.45232009887695
2020-06-25,14.990508079528809,45.372806549072266
2020-06-26,14.47126579284668,43.19317626953125
2020-06-29,14.665482521057129,44.096290588378906
2020-06-30,15.002397537231445,45.31202697753906
2020-07-01,14.637741088867188,43.99208068847656
2020-07-02,14.800249099731445,45.1209716796875
2020-07-06,14.84384822845459,45.216495513916016
2020-07-07,14.372175216674805,43.644737243652344
2020-07-08,14.360286712646484,43.68815231323242
2020-07-09,13.650793075561523,41.40431594848633
2020-07-10,14.086797714233398,42.9066047668457
2020-07-13,14.011484146118164,41.96876525878906
2020-07-14,14.502974510192871,43.757625579833984
2020-07-15,14.816105842590332,45.060184478759766
2020-07-16,14.748716354370117,44.947296142578125
2020-07-17,14.542613983154297,43.948673248291016
2020-07-20,14.300832748413086,43.58395004272461
2020-07-21,15.164908409118652,46.61458969116211
2020-07-22,14.978616714477539,46.119606018066406
2020-07-23,14.950870513916016,46.13698196411133
2020-07-24,14.867630958557129,45.833038330078125
2020-07-27,14.88348388671875,44.99939727783203
2020-07-28,14.629812240600586,44.348121643066406
2020-07-29,14.935015678405762,45.815677642822266
2020-07-30,14.348397254943848,44.64336013793945
2020-07-31,14.281013488769531,44.6086311340332
2020-08-03,14.33254337310791,45.10361099243164
2020-08-04,14.681342124938965,45.95461654663086
2020-08-05,14.835920333862305,46.92720031738281
2020-08-06,14.717011451721191,46.19776916503906
2020-08-07,14.736831665039062,47.00536346435547
2020-08-10,15.192652702331543,48.74210739135742
2020-08-11,15.141124725341797,47.943206787109375
2020-08-12,15.29174518585205,48.794219970703125
2020-08-13,14.994468688964844,47.68269729614258
2020-08-14,15.137160301208496,48.768165588378906
2020-08-17,15.049960136413574,48.49028396606445
2020-08-18,14.859704971313477,47.54375076293945
2020-08-19,14.689270973205566,47.213775634765625
2020-08-20,14.372175216674805,45.6246337890625
2020-08-21,14.281013488769531,44.929935455322266
2020-08-24,14.673413276672363,46.29329299926758
2020-08-25,14.467304229736328,46.5103874206543
2020-08-26,14.162104606628418,45.01676940917969
2020-08-27,14.189846992492676,45.4249153137207
2020-08-28,14.443519592285156,46.032772064208984
2020-08-31,14.130396842956543,44.6867790222168
2020-09-01,14.03526782989502,44.53047561645508
2020-09-02,13.967886924743652,43.35817337036133
2020-09-03,13.864830017089844,42.984764099121094
2020-09-04,13.821231842041016,42.94136047363281
2020-09-08,13.317846298217773,40.47514343261719
2020-09-09,13.409010887145996,40.900657653808594
2020-09-10,12.917518615722656,38.599456787109375
2020-09-11,12.929410934448242,38.73838424682617
2020-09-14,13.0285005569458,39.45046615600586
2020-09-15,12.933374404907227,39.27678680419922
2020-09-16,13.452610969543457,41.204586029052734
2020-09-17,13.472427368164062,41.282745361328125
2020-09-18,13.32181167602539,41.26537322998047
2020-09-21,12.8802490234375,39.670501708984375
2020-09-22,12.747293472290039,39.346614837646484
2020-09-23,12.171171188354492,37.289573669433594
