Date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MRVL,MU,NVDA,NXPI,ON,QCOM,SMH,SOXX,STM,TER,TSM,TXN
2023-05-09,170.30355834960938,110.79476165771484,95.05999755859375,625.8681030273438,59.343544006347656,29.498729705810547,36.509315490722656,50.071075439453125,67.14054107666016,39.581146240234375,60.1434326171875,28.512493133544922,155.6337890625,78.80999755859375,98.41546630859375,121.48407745361328,133.6429443359375,40.86904525756836,89.1611328125,81.18289947509766,148.54656982421875
2023-05-10,172.0196533203125,112.3227767944336,97.0199966430664,639.58154296875,60.08808898925781,29.371326446533203,37.54216384887695,51.19041061401367,68.48869323730469,40.01664733886719,59.21556854248047,28.825857162475586,155.7375030517578,79.87000274658203,99.0574951171875,122.47063446044922,135.003662109375,41.54729461669922,89.82273864746094,81.03018188476562,148.59213256835938
2023-05-11,171.22325134277344,112.3714370727539,97.0999984741211,632.8174438476562,60.222412109375,28.28350067138672,37.55770492553711,51.207889556884766,67.54683685302734,39.32379913330078,60.81465530395508,28.51948356628418,153.99349975585938,80.31999969482422,96.82437133789062,121.38542938232422,134.1193389892578,40.58806228637695,90.04000091552734,79.62718200683594,146.87881469726562
2023-05-12,171.20428466796875,112.98455810546875,95.26000213623047,630.2089233398438,60.55631637573242,28.371702194213867,37.72636413574219,51.17098617553711,68.15626525878906,39.70981216430664,60.133567810058594,28.281972885131836,155.12477111816406,81.33999633789062,96.41497802734375,121.24730682373047,133.99539184570312,41.10158920288086,89.79312133789062,79.62718200683594,147.52589416503906
2023-05-15,174.80715942382812,117.87030029296875,97.4000015258789,638.1703491210938,61.386234283447266,29.204721450805664,39.396400451660156,53.614501953125,69.60601806640625,41.63987731933594,63.80553436279297,28.893714904785156,158.31114196777344,82.38999938964844,98.89000701904297,124.42400360107422,137.63368225097656,41.17910385131836,93.04198455810547,81.75555419921875,150.6061553955078
2023-05-16,173.30914306640625,117.68536376953125,101.4800033569336,634.6276245117188,61.5435905456543,28.636308670043945,39.8555908203125,54.26105880737305,68.37789154052734,41.24396514892578,62.90728759765625,29.153186798095703,156.3879852294922,83.04000091552734,96.5731430053711,124.3944091796875,137.37586975097656,41.16941452026367,92.26187896728516,81.96553039550781,148.89288330078125
2023-05-17,178.21096801757812,122.33751678466797,103.75,652.5846557617188,63.08160400390625,28.29330062866211,40.63747024536133,55.7347297668457,70.73255157470703,43.144344329833984,64.08191680908203,30.116207122802734,161.4409942626953,85.62999725341797,97.52222442626953,127.75855255126953,140.76954650878906,42.18678283691406,93.73323822021484,86.73760986328125,150.67909240722656
2023-05-18,182.28793334960938,126.44462585449219,107.93000030517578,677.3351440429688,65.0417709350586,29.087121963500977,41.782012939453125,58.12581253051758,72.30233764648438,44.2825813293457,66.69771575927734,31.61313819885254,165.57948303222656,86.48999786376953,99.52272033691406,132.23748779296875,145.2171173095703,43.12662887573242,97.33760070800781,88.42694854736328,154.75270080566406
2023-05-19,180.64767456054688,123.5540771484375,105.81999969482422,675.4568481445312,65.45915222167969,29.332128524780273,41.3013801574707,57.16666793823242,72.25872802734375,44.9952278137207,67.28996276855469,31.19998550415039,164.9384765625,84.36000061035156,98.49922180175781,131.5074462890625,144.4698486328125,43.64016342163086,95.88597869873047,88.36014556884766,155.026123046875
2023-05-22,181.38722229003906,123.16477966308594,108.0,679.9728393554688,65.08687591552734,29.67513656616211,41.025489807128906,56.798728942871094,73.4836196899414,45.9651985168457,65.37503051757812,31.112163543701172,167.21044921875,85.23999786376953,97.95954132080078,131.39892578125,144.9691162109375,43.9986572265625,96.58710479736328,87.5393295288086,155.7095947265625
2023-05-23,178.1730499267578,121.15986633300781,108.12000274658203,663.2422485351562,65.86691284179688,28.920516967773438,40.4288330078125,55.674537658691406,72.0267562866211,46.11366653442383,65.1578598022461,30.625165939331055,165.0327606201172,82.54000091552734,96.3591537475586,129.50474548339844,143.1776580810547,42.952232360839844,94.46159362792969,86.31768798828125,154.6889190673828
