,AMAT,LRCX
2013-03-15,11.141142845153809,3.5344109535217285
2013-03-18,10.92350959777832,3.4877495765686035
2013-03-19,10.848173141479492,3.471630811691284
2013-03-20,11.032322883605957,3.4919917583465576
2013-03-21,10.848173141479492,3.4470272064208984
2013-03-22,11.099287986755371,3.4410884380340576
2013-03-25,11.149506568908691,3.4724786281585693
2013-03-26,11.216473579406738,3.4919917583465576
2013-03-27,11.224843978881836,3.469085931777954
2013-03-28,11.283438682556152,3.5174434185028076
2013-04-01,11.182995796203613,3.46144962310791
2013-04-02,11.082547187805176,3.4521169662475586
2013-04-03,11.007210731506348,3.4334521293640137
2013-04-04,11.065805435180664,3.4979312419891357
2013-04-05,11.049066543579102,3.458904504776001
2013-04-08,11.199737548828125,3.499627113342285
2013-04-09,11.132770538330078,3.4919917583465576
2013-04-10,11.559669494628906,3.5691962242126465
2013-04-11,11.551298141479492,3.63112735748291
2013-04-12,11.408994674682617,3.547137498855591
2013-04-15,11.141142845153809,3.429210662841797
2013-04-16,11.266698837280273,3.5191397666931152
2013-04-17,10.92350959777832,3.5208373069763184
2013-04-18,10.814693450927734,3.502171754837036
2013-04-19,10.823060035705566,3.5318667888641357
2013-04-22,10.94861888885498,3.550530195236206
2013-04-23,11.24158763885498,3.607372283935547
2013-04-24,11.408994674682617,3.650641679763794
2013-04-25,11.844261169433594,3.8703765869140625
2013-04-26,11.835893630981445,3.874617099761963
2013-04-29,12.053525924682617,3.866981267929077
2013-04-30,12.145605087280273,3.9212796688079834
2013-05-01,12.112117767333984,3.868680238723755
2013-05-02,12.379976272583008,3.8729217052459717
2013-05-03,12.413460731506348,3.903463840484619
2013-05-06,12.396719932556152,3.9263689517974854
2013-05-07,12.321381568908691,3.906855583190918
2013-05-08,12.43019962310791,3.9713351726531982
2013-05-09,12.488794326782227,4.0069684982299805
2013-05-10,12.530643463134766,3.980666399002075
2013-05-13,12.296268463134766,3.9815144538879395
2013-05-14,12.379976272583008,4.031570911407471
2013-05-15,12.388347625732422,4.087564468383789
2013-05-16,12.271158218383789,4.033267498016357
2013-05-17,12.52227783203125,4.075686454772949
2013-05-20,12.48042106628418,4.067203044891357
2013-05-21,12.362444877624512,4.065506458282471
2013-05-22,12.252893447875977,3.983213424682617
2013-05-23,12.30345630645752,3.9713351726531982
2013-05-24,12.219182968139648,3.954366683959961
2013-05-28,12.530983924865723,4.031570911407471
2013-05-29,12.471996307373047,3.96624493598938
2013-05-30,12.851212501525879,4.046840667724609
2013-05-31,12.809076309204102,3.96878981590271
2013-06-03,13.002899169921875,4.093503952026367
2013-06-04,13.095593452453613,4.070594787597656
2013-06-05,12.766939163208008,4.011209964752197
2013-06-06,12.598396301269531,4.018845081329346
2013-06-07,13.053462028503418,4.106229305267334
2013-06-10,13.028178215026855,4.117258548736572
2013-06-11,12.80064868927002,3.975576877593994
2013-06-12,12.851212501525879,3.9348559379577637
2013-06-13,13.146153450012207,4.026480674743652
2013-06-14,12.986042022705078,3.9942407608032227
2013-06-17,13.297843933105469,4.0103607177734375
2013-06-18,13.457954406738281,4.045146942138672
2013-06-19,13.230425834655762,3.99678635597229
2013-06-20,12.699522972106934,3.801656484603882
2013-06-21,12.707948684692383,3.817775011062622
2013-06-24,12.62368106842041,3.6913654804229736
2013-06-25,12.86806583404541,3.8321986198425293
2013-06-26,12.615252494812012,3.787233829498291
2013-06-27,12.564690589904785,3.8042006492614746
2013-06-28,12.5731201171875,3.761782169342041
2013-07-01,12.488846778869629,3.7507522106170654
2013-07-02,12.488846778869629,3.794019937515259
2013-07-03,12.64053726196289,3.8389854431152344
2013-07-05,12.825929641723633,3.9009175300598145
2013-07-08,12.758514404296875,3.8729217052459717
2013-07-09,13.196718215942383,4.029874801635742
2013-07-10,13.73604965209961,4.201249599456787
2013-07-11,13.896160125732422,4.240274906158447
2013-07-12,14.03941822052002,4.278453350067139
2013-07-15,13.879303932189941,4.2088847160339355
2013-07-16,13.972006797790527,4.200399875640869
2013-07-17,14.064705848693848,4.238577365875244
2013-07-18,13.955156326293945,4.233488082885742
2013-07-19,13.955156326293945,4.292028427124023
2013-07-22,13.778179168701172,4.236883163452148
2013-07-23,13.702339172363281,4.246214389801025
2013-07-24,13.567508697509766,4.160525321960449
2013-07-25,13.592787742614746,4.170708179473877
2013-07-26,13.592787742614746,4.197006702423096
2013-07-29,13.500090599060059,4.135923385620117
2013-07-30,13.71076774597168,4.215672492980957
2013-07-31,13.752901077270508,4.1757988929748535
2013-08-01,13.896160125732422,4.317481517791748
2013-08-02,13.752901077270508,4.2530012130737305
2013-08-05,13.567508697509766,4.203795433044434
2013-08-06,13.618070602416992,4.144406795501709
2013-08-07,13.390541076660156,4.115561485290527
2013-08-08,13.1882905960083,4.113863468170166
2013-08-09,13.205142974853516,4.046840667724609
2013-08-12,13.1882905960083,4.070594787597656
2013-08-13,13.255707740783691,4.113863468170166
2013-08-14,13.255707740783691,4.091808795928955
2013-08-15,12.910202026367188,4.004422664642334
2013-08-16,13.163013458251953,4.058720111846924
2013-08-19,13.104022026062012,4.059566974639893
2013-08-20,13.197318077087402,4.093503952026367
2013-08-21,13.188838005065918,4.0442962646484375
2013-08-22,13.282132148742676,4.085867404937744
2013-08-23,13.248209953308105,4.094350814819336
2013-08-26,13.104022026062012,4.062962532043457
2013-08-27,12.781719207763672,3.9357025623321533
2013-08-28,12.688426971435547,3.936551094055176
2013-08-29,12.841093063354492,4.006118297576904
2013-08-30,12.730831146240234,3.9594576358795166
2013-09-03,12.815648078918457,3.974726915359497
2013-09-04,13.248209953308105,4.197006702423096
2013-09-05,13.299095153808594,4.203795433044434
2013-09-06,13.154912948608398,4.170708179473877
2013-09-09,13.222762107849121,4.181736946105957
2013-09-10,13.55354118347168,4.259788513183594
2013-09-11,13.511134147644043,4.259788513183594
2013-09-12,13.511134147644043,4.27590799331665
2013-09-13,13.494173049926758,4.229245662689209
2013-09-16,13.528099060058594,4.259788513183594
2013-09-17,13.485692977905273,4.236034870147705
2013-09-18,13.748620986938477,4.260636806488037
2013-09-19,13.646839141845703,4.227550029754639
2013-09-20,13.511134147644043,4.182586193084717
2013-09-23,13.562026977539062,4.192766189575195
2013-09-24,14.800336837768555,4.326812267303467
2013-09-25,15.131115913391113,4.410802841186523
2013-09-26,15.071742057800293,4.379412651062012
2013-09-27,14.927556991577148,4.338689804077148
2013-09-30,14.868186950683594,4.343779563903809
2013-10-01,14.817294120788574,4.377715587615967
2013-10-02,14.851225852966309,4.358204364776611
2013-10-03,14.698553085327148,4.343779563903809
2013-10-04,14.90211296081543,4.4116530418396
2013-10-07,15.071742057800293,4.39044189453125
2013-10-08,14.851225852966309,4.304754257202148
2013-10-09,14.707037925720215,4.290330410003662
2013-10-10,15.173519134521484,4.4727349281311035
2013-10-11,15.266818046569824,4.482068061828613
2013-10-14,15.351632118225098,4.521942138671875
2013-10-15,15.114152908325195,4.464251518249512
2013-10-16,15.23289966583252,4.542304515838623
2013-10-17,15.343157768249512,4.540607929229736
2013-10-18,15.309232711791992,4.568604469299316
2013-10-21,15.15656566619873,4.570300579071045
2013-10-22,15.326191902160645,4.587267875671387
2013-10-23,14.757923126220703,4.429467678070068
2013-10-24,15.114152908325195,4.496492385864258
2013-10-25,15.012374877929688,4.646655082702637
2013-10-28,15.037817001342773,4.588118076324463
2013-10-29,15.27530574798584,4.661078929901123
2013-10-30,15.165038108825684,4.610175132751465
2013-10-31,15.148082733154297,4.604236602783203
2013-11-01,15.012374877929688,4.5490899085998535
2013-11-04,15.054778099060059,4.560967922210693
2013-11-05,15.071742057800293,4.59405517578125
2013-11-06,15.198968887329102,4.588118076324463
2013-11-07,14.72399616241455,4.419286251068115
2013-11-08,15.054778099060059,4.483765125274658
2013-11-11,15.097182273864746,4.4727349281311035
2013-11-12,14.961484909057617,4.443042278289795
2013-11-13,14.986927032470703,4.44134521484375
2013-11-14,14.893630027770996,4.437952041625977
2013-11-15,14.85970687866211,4.463402271270752
2013-11-18,14.367773056030273,4.37092924118042
2013-11-19,14.350713729858398,4.260636806488037
2013-11-20,14.359243392944336,4.220762252807617
2013-11-21,14.734646797180176,4.314085483551025
2013-11-22,14.71757984161377,4.376018524169922
2013-11-25,14.734646797180176,4.402318954467773
2013-11-26,14.947945594787598,4.455768585205078
2013-11-27,14.80290412902832,4.429467678070068
2013-11-29,14.760246276855469,4.420982837677002
2013-12-02,14.598134994506836,4.368383407592773
2013-12-03,14.606675148010254,4.4778265953063965
2013-12-04,14.171537399291992,4.3480224609375
2013-12-05,14.077689170837402,4.314085483551025
2013-12-06,14.359243392944336,4.340386390686035
2013-12-09,14.359243392944336,4.382806301116943
2013-12-10,14.359243392944336,4.376867771148682
2013-12-11,14.359243392944336,4.3480224609375
2013-12-12,14.265390396118164,4.310691833496094
2013-12-13,14.248330116271973,4.332752227783203
2013-12-16,14.214200019836426,4.347173690795898
2013-12-17,14.333650588989258,4.42692232131958
2013-12-18,14.529878616333008,4.504974365234375
2013-12-19,14.401899337768555,4.498187065124512
2013-12-20,14.66639232635498,4.572846412658691
2013-12-23,14.939417839050293,4.615266799926758
2013-12-24,14.837028503417969,4.615266799926758
2013-12-26,14.879691123962402,4.60847806930542
2013-12-27,14.871160507202148,4.5966033935546875
2013-12-30,14.922348022460938,4.618659973144531
2013-12-31,15.084456443786621,4.619507789611816
2014-01-02,14.973542213439941,4.577088356018066
2014-01-03,14.939417839050293,4.576238632202148
2014-01-06,14.751714706420898,4.517701625823975
2014-01-07,14.819967269897461,4.573694705963135
2014-01-08,14.862627029418945,4.5966033935546875
2014-01-09,14.845562934875488,4.598299026489258
2014-01-10,14.905280113220215,4.655989646911621
2014-01-13,14.77730655670166,4.630537033081055
2014-01-14,15.04179573059082,4.741676330566406
2014-01-15,15.29775619506836,4.746766090393066
2014-01-16,15.04179573059082,4.657686233520508
2014-01-17,14.973542213439941,4.60084342956543
2014-01-21,15.024735450744629,4.619507789611816
2014-01-22,15.067392349243164,4.698408126831055
2014-01-23,14.95648193359375,4.58472204208374
2014-01-24,14.64932632446289,4.349719524383545
2014-01-27,14.265390396118164,4.323417663574219
2014-01-28,14.290987014770508,4.345477104187012
2014-01-29,14.273923873901367,4.3480224609375
2014-01-30,14.316579818725586,4.348870277404785
2014-01-31,14.350713729858398,4.29372501373291
2014-02-03,14.299519538879395,4.121501445770264
2014-02-04,14.316579818725586,4.196158409118652
2014-02-05,14.410438537597656,4.237730979919434
2014-02-06,14.546944618225098,4.331056118011475
2014-02-07,14.657855987548828,4.398923397064209
2014-02-10,14.71757984161377,4.377715587615967
2014-02-11,15.169774055480957,4.465949058532715
2014-02-12,15.280691146850586,4.4684953689575195
2014-02-13,16.099756240844727,4.404015064239502
2014-02-14,16.262731552124023,4.452374458312988
2014-02-18,16.168371200561523,4.391290664672852
2014-02-19,16.08260726928711,4.410802841186523
2014-02-20,16.288463592529297,4.44134521484375
2014-02-21,16.382814407348633,4.434558868408203
2014-02-24,16.357074737548828,4.464251518249512
2014-02-25,16.314191818237305,4.459161758422852
2014-02-26,16.382814407348633,4.46510124206543
2014-02-27,16.30561065673828,4.397227764129639
2014-02-28,16.262731552124023,4.388744354248047
2014-03-03,16.048290252685547,4.336991310119629
2014-03-04,16.159793853759766,4.323417663574219
2014-03-05,16.442853927612305,4.414196968078613
2014-03-06,16.622970581054688,4.526185989379883
2014-03-07,16.845983505249023,4.526185989379883
2014-03-10,16.622970581054688,4.503278732299805
2014-03-11,16.408544540405273,4.491400718688965
2014-03-12,16.734481811523438,4.551636219024658
2014-03-13,16.194103240966797,4.490553855895996
2014-03-14,16.056867599487305,4.462553977966309
2014-03-17,16.27988624572754,4.519397735595703
2014-03-18,16.614404678344727,4.651745319366455
2014-03-19,16.70017433166504,4.622900485992432
2014-03-20,17.3177433013916,4.787492275238037
2014-03-21,17.30059242248535,4.782400131225586
2014-03-24,17.24054718017578,4.784945487976074
2014-03-25,17.46355438232422,4.801064968109131
2014-03-26,17.034690856933594,4.678894996643066
2014-03-27,16.88887596130371,4.620357513427734
2014-03-28,17.309171676635742,4.622900485992432
2014-03-31,17.515029907226562,4.666170120239258
2014-04-01,17.686569213867188,4.718769550323486
2014-04-02,17.83238983154297,4.833304405212402
2014-04-03,17.875274658203125,4.893539905548096
2014-04-04,17.369211196899414,4.751008987426758
2014-04-07,17.180509567260742,4.651745319366455
2014-04-08,17.02611541748047,4.624597072601318
2014-04-09,17.146196365356445,4.751008987426758
2014-04-10,16.37423324584961,4.5024309158325195
2014-04-11,16.399961471557617,4.46510124206543
2014-04-14,16.314191818237305,4.465949058532715
2014-04-15,16.176958084106445,4.443042278289795
2014-04-16,16.228418350219727,4.420982837677002
2014-04-17,16.288463592529297,4.474432945251465
2014-04-21,16.417118072509766,4.476977825164795
2014-04-22,16.605817794799805,4.500733375549316
2014-04-23,16.511472702026367,4.432860851287842
2014-04-24,16.614404678344727,4.942747592926025
2014-04-25,15.971092224121094,4.782400131225586
2014-04-28,16.013988494873047,4.7951250076293945
2014-04-29,16.357074737548828,4.7739152908325195
2014-04-30,16.348495483398438,4.887601375579834
2014-05-01,16.194103240966797,4.852818489074707
2014-05-02,16.262731552124023,4.879965782165527
2014-05-05,16.271303176879883,4.853664398193359
2014-05-06,16.176958084106445,4.810396194458008
2014-05-07,16.288463592529297,4.823971271514893
2014-05-08,16.571508407592773,4.829061985015869
2014-05-09,16.562936782836914,4.8511199951171875
2014-05-12,16.70017433166504,4.941896915435791
2014-05-13,16.391389846801758,4.856210231781006
2014-05-14,16.254150390625,4.77900505065918
2014-05-15,16.031143188476562,4.739132404327393
2014-05-16,17.334897994995117,4.964805603027344
2014-05-19,17.257699966430664,5.001284122467041
2014-05-20,17.1284122467041,4.991952896118164
2014-05-21,17.240463256835938,5.043706893920898
2014-05-22,17.1456356048584,5.022496223449707
2014-05-23,17.274944305419922,5.142117500305176
2014-05-27,17.740434646606445,5.243927955627441
2014-05-28,17.705957412719727,5.238836288452148
2014-05-29,17.48183822631836,5.24138069152832
2014-05-30,17.40424919128418,5.263439655303955
2014-06-02,17.6887149810791,5.286346435546875
2014-06-03,18.464536666870117,5.484870433807373
2014-06-04,18.585224151611328,5.477236270904541
2014-06-05,18.774864196777344,5.516260147094727
2014-06-06,18.809345245361328,5.5145649909973145
2014-06-09,18.886930465698242,5.533280849456787
2014-06-10,18.86968994140625,5.547744274139404
2014-06-11,18.86968994140625,5.566460609436035
2014-06-12,18.749000549316406,5.5741167068481445
2014-06-13,19.28345489501953,5.589431285858154
2014-06-16,19.266220092773438,5.656640529632568
2014-06-17,19.386903762817383,5.6694016456604
2014-06-18,19.28345489501953,5.66089391708374
2014-06-19,19.361042022705078,5.622609615325928
2014-06-20,19.61102867126465,5.641326904296875
2014-06-23,19.740324020385742,5.74852180480957
2014-06-24,19.6024112701416,5.654938220977783
2014-06-25,19.47310447692871,5.664294719696045
2014-06-26,19.32655906677246,5.65748929977417
2014-06-27,19.309324264526367,5.695774555206299
2014-06-30,19.43862533569336,5.749370574951172
2014-07-01,19.533443450927734,5.837848663330078
2014-07-02,19.6455135345459,5.844655513763428
2014-07-03,19.662750244140625,5.871027946472168
2014-07-07,19.79204750061035,5.8369975090026855
2014-07-08,19.6024112701416,5.927176475524902
2014-07-09,20.059274673461914,6.08456563949585
2014-07-10,19.714468002319336,6.0479841232299805
2014-07-11,19.69722557067871,6.085417747497559
2014-07-14,19.878257751464844,6.0939249992370605
2014-07-15,19.73171043395996,6.0530900955200195
2014-07-16,19.69722557067871,6.0530900955200195
2014-07-17,19.628271102905273,6.016507148742676
2014-07-18,19.8265323638916,6.099029541015625
2014-07-21,19.74894905090332,6.121150016784668
2014-07-22,19.412765502929688,6.089672088623047
2014-07-23,18.8783016204834,6.0122528076171875
2014-07-24,18.757631301879883,5.946743965148926
2014-07-25,18.30075454711914,5.913564205169678
2014-07-28,18.412822723388672,5.881239414215088
2014-07-29,18.26626968383789,5.85316276550293
2014-07-30,18.34385871887207,5.7757439613342285
2014-07-31,18.06800079345703,5.955252647399902
2014-08-01,18.180068969726562,5.95440149307251
2014-08-04,18.214555740356445,5.940788745880127
2014-08-05,17.964561462402344,5.898253440856934
2014-08-06,18.231788635253906,5.931431770324707
2014-08-07,17.835256576538086,5.758729457855225
2014-08-08,17.9559383392334,5.813178539276123
2014-08-11,18.180068969726562,5.884640216827393
2014-08-12,18.024898529052734,5.829342365264893
2014-08-13,18.07662582397461,5.854015350341797
2014-08-14,18.231788635253906,5.837848663330078
2014-08-15,19.37828826904297,5.925477981567383
2014-08-18,19.050708770751953,6.0122528076171875
2014-08-19,19.094009399414062,6.04968786239624
2014-08-20,18.964113235473633,6.0939249992370605
2014-08-21,19.223901748657227,6.125402927398682
2014-08-22,19.197921752929688,6.083715915679932
2014-08-25,19.154624938964844,6.106686592102051
2014-08-26,19.2498836517334,6.039477348327637
2014-08-27,19.59625244140625,6.063300609588623
2014-08-28,19.74346351623535,6.11434268951416
2014-08-29,20.011905670166016,6.117747783660889
2014-09-02,19.856040954589844,6.088820934295654
2014-09-03,19.830055236816406,6.116897106170654
2014-09-04,19.51832389831543,6.07946252822876
2014-09-05,19.70882797241211,6.1228508949279785
2014-09-08,19.63089942932129,6.1373491287231445
2014-09-09,19.44904899597168,6.124556541442871
2014-09-10,19.371109008789062,6.1390557289123535
2014-09-11,19.856040954589844,6.193639755249023
2014-09-12,19.31049156188965,6.110910892486572
2014-09-15,19.094009399414062,6.151849269866943
2014-09-16,19.371109008789062,6.319013595581055
2014-09-17,19.440387725830078,6.430742263793945
2014-09-18,19.57027816772461,6.547586917877197
2014-09-19,19.526979446411133,6.4776506423950195
2014-09-22,18.998756408691406,6.392361640930176
2014-09-23,18.73031234741211,6.345452308654785
2014-09-24,19.016075134277344,6.443535327911377
2014-09-25,18.626399993896484,6.3693342208862305
2014-09-26,18.8255672454834,6.414536476135254
2014-09-29,18.834228515625,6.416243553161621
2014-09-30,18.713001251220703,6.371040344238281
2014-10-01,18.150127410888672,6.197052001953125
2014-10-02,17.777782440185547,6.165494918823242
2014-10-03,17.959627151489258,6.2038750648498535
2014-10-06,17.838394165039062,6.382981300354004
2014-10-07,17.63922882080078,6.239697456359863
2014-10-08,18.31465721130371,6.346304893493652
2014-10-09,18.07219696044922,6.188522815704346
2014-10-10,17.17161750793457,5.6213555335998535
2014-10-13,16.383609771728516,5.632443428039551
2014-10-14,16.747310638427734,5.776580333709717
2014-10-15,16.82524299621582,5.9650678634643555
2014-10-16,17.206262588500977,5.943746089935303
2014-10-17,17.214914321899414,5.901101112365723
2014-10-20,17.379440307617188,6.082767009735107
2014-10-21,17.994260787963867,6.24310827255249
2014-10-22,17.743141174316406,6.129673957824707
2014-10-23,18.098175048828125,6.451212406158447
2014-10-24,18.176111221313477,6.444387912750244
2014-10-27,18.219417572021484,6.401744365692139
2014-10-28,18.401254653930664,6.458034038543701
2014-10-29,18.60042381286621,6.464856147766113
2014-10-30,18.479183197021484,6.486177444458008
2014-10-31,19.128643035888672,6.640550136566162
2014-11-03,19.232561111450195,6.749721050262451
2014-11-04,19.11998748779297,6.766778945922852
2014-11-05,19.578927993774414,6.800893783569336
2014-11-06,19.561616897583008,6.788102149963379
2014-11-07,19.423065185546875,6.731809616088867
2014-11-10,19.59625244140625,6.816246032714844
2014-11-11,19.51832389831543,6.8213629722595215
2014-11-12,19.475027084350586,6.735220909118652
2014-11-13,19.58759307861328,6.724987030029297
2014-11-14,19.760786056518555,6.806864261627197
2014-11-17,19.46636962890625,6.634580612182617
2014-11-18,19.727304458618164,6.762513160705566
2014-11-19,19.64902687072754,6.69598913192749
2014-11-20,19.683815002441406,6.707076072692871
2014-11-21,19.88387680053711,6.707929611206055
2014-11-24,20.214391708374023,6.822215557098389
2014-11-25,20.205705642700195,6.905798435211182
2014-11-26,20.76238250732422,7.009849548339844
2014-11-28,20.918949127197266,7.048230171203613
2014-12-01,20.649303436279297,6.9689106941223145
2014-12-02,20.76238250732422,7.021791934967041
2014-12-03,21.388648986816406,7.181281089782715
2014-12-04,21.22338104248047,7.181281089782715
2014-12-05,21.780061721801758,7.189808368682861
2014-12-08,21.084213256835938,7.040236473083496
2014-12-09,21.24077796936035,7.0325422286987305
2014-12-10,20.68409538269043,6.8120269775390625
2014-12-11,20.692800521850586,6.8205742835998535
2014-12-12,20.57971954345703,6.699204921722412
2014-12-15,20.344867706298828,6.694930076599121
2014-12-16,20.744985580444336,6.567581653594971
2014-12-17,21.275569915771484,6.694930076599121
2014-12-18,21.753969192504883,6.907754421234131
2014-12-19,21.649593353271484,6.880403518676758
2014-12-22,22.093189239501953,6.970149040222168
2014-12-23,22.093189239501953,6.971857070922852
2014-12-24,21.962717056274414,6.9342498779296875
2014-12-26,21.910531997680664,6.9197211265563965
2014-12-29,22.01490592956543,6.893224716186523
2014-12-30,21.936620712280273,6.832540988922119
2014-12-31,21.67568588256836,6.7812581062316895
2015-01-02,21.710481643676758,6.790659427642822
2015-01-05,21.014636993408203,6.707752704620361
2015-01-06,20.22310447692871,6.595786094665527
2015-01-07,20.414457321166992,6.629974365234375
2015-01-08,21.06682014465332,6.801769733428955
2015-01-09,21.084213256835938,6.814592361450195
2015-01-12,20.57971954345703,6.607752799987793
2015-01-13,20.292686462402344,6.543649196624756
2015-01-14,20.023040771484375,6.500058174133301
2015-01-15,20.292686462402344,6.553905010223389
2015-01-16,20.414457321166992,6.630830764770508
2015-01-20,20.55362892150879,6.709461688995361
2015-01-21,21.153799057006836,6.84108829498291
2015-01-22,21.41473960876465,6.911174297332764
2015-01-23,20.97113800048828,6.8735671043396
2015-01-26,21.084213256835938,6.938526630401611
2015-01-27,20.501440048217773,6.850489139556885
2015-01-28,20.33617401123047,6.813736915588379
2015-01-29,20.544937133789062,6.82655668258667
2015-01-30,19.866479873657227,6.533392906188965
2015-02-02,19.88387680053711,6.552195072174072
2015-02-03,20.39706039428711,6.635102272033691
2015-02-04,20.544937133789062,6.618864059448242
2015-02-05,20.840667724609375,6.669291019439697
2015-02-06,21.084213256835938,6.678692817687988
2015-02-09,20.449247360229492,6.639375686645508
2015-02-10,21.119001388549805,6.887241840362549
2015-02-11,21.101606369018555,6.888951301574707
2015-02-12,20.99723243713379,6.932542324066162
2015-02-13,21.06710433959961,7.026557922363281
2015-02-17,21.075841903686523,7.00091552734375
2015-02-18,21.049640655517578,7.001772403717041
2015-02-19,21.774585723876953,7.100062847137451
2015-02-20,21.949270248413086,7.165876388549805
2015-02-23,21.757112503051758,7.109464645385742
2015-02-24,22.150157928466797,7.199210166931152
2015-02-25,21.92306900024414,7.139378547668457
2015-02-26,21.757112503051758,7.126558780670166
2015-02-27,21.87939453125,7.047928810119629
2015-03-02,22.385982513427734,7.220579147338867
2015-03-03,21.39027976989746,6.990661144256592
2015-03-04,21.1981258392334,6.912027835845947
2015-03-05,21.119516372680664,6.903480529785156
2015-03-06,20.88368797302246,6.852198600769043
2015-03-09,21.040904998779297,6.9198737144470215
2015-03-10,20.53431510925293,6.678303241729736
2015-03-11,20.490642547607422,6.704855918884277
2015-03-12,20.76140594482422,6.65774393081665
2015-03-13,21.171916961669922,6.74254846572876
2015-03-16,21.46015167236328,6.843632221221924
2015-03-17,21.145719528198242,6.765678882598877
2015-03-18,21.285463333129883,6.638040065765381
2015-03-19,21.032167434692383,6.76310920715332
2015-03-20,21.06710433959961,6.787093639373779
2015-03-23,20.936094284057617,6.718564510345459
2015-03-24,20.874950408935547,6.746832370758057
2015-03-25,19.76569938659668,6.231996536254883
2015-03-26,19.564809799194336,6.094935417175293
2015-03-27,19.940383911132812,6.171176910400391
2015-03-30,19.887981414794922,6.184024810791016
2015-03-31,19.704561233520508,6.016983509063721
2015-04-01,19.556076049804688,6.018695831298828
2015-04-02,19.451263427734375,6.060671329498291
2015-04-06,19.355180740356445,6.197731971740723
2015-04-07,19.20670509338379,6.096648693084717
2015-04-08,19.547334671020508,6.238850116729736
2015-04-09,19.660886764526367,6.26711893081665
2015-04-10,19.65216064453125,6.261979579925537
2015-04-13,19.503662109375,6.227712631225586
2015-04-14,19.39012336730957,6.167749404907227
2015-04-15,19.695823669433594,6.2037272453308105
2015-04-16,19.110624313354492,6.149761199951172
2015-04-17,18.769983291625977,6.052961349487305
2015-04-20,19.005813598632812,6.166893482208252
2015-04-21,19.468734741210938,6.668022632598877
2015-04-22,19.486202239990234,6.7125678062438965
2015-04-23,19.36391830444336,6.602920055389404
2015-04-24,19.040754318237305,6.570366859436035
2015-04-27,17.44237518310547,6.538671016693115
2015-04-28,17.503517150878906,6.543811321258545
2015-04-29,17.477312088012695,6.542954921722412
2015-04-30,17.285165786743164,6.474424839019775
2015-05-01,17.451112747192383,6.615767478942871
2015-05-04,17.363767623901367,6.586644172668457
2015-05-05,16.909584045410156,6.476138114929199
2015-05-06,16.988189697265625,6.441873073577881
2015-05-07,17.08426856994629,6.463288307189941
2015-05-08,17.197816848754883,6.597778797149658
2015-05-11,17.398700714111328,6.691152095794678
2015-05-12,17.37250328063965,6.5789337158203125
2015-05-13,17.407438278198242,6.616623878479004
2015-05-14,17.346298217773438,6.703145980834961
2015-05-15,17.643266677856445,6.744264125823975
2015-05-18,17.634531021118164,6.806796550750732
2015-05-19,17.546754837036133,6.9198737144470215
2015-05-20,17.476530075073242,6.883893966674805
2015-05-21,17.687198638916016,6.958421230316162
2015-05-22,17.678417205810547,6.945571422576904
2015-05-26,17.546754837036133,6.888177871704102
2015-05-27,17.85397720336914,7.080918312072754
2015-05-28,17.87152671813965,7.056931495666504
2015-05-29,17.669639587402344,7.045797824859619
2015-06-01,17.82764434814453,7.1434526443481445
2015-06-02,17.889089584350586,7.134031295776367
2015-06-03,17.87152671813965,7.154589653015137
2015-06-04,17.60820198059082,7.107475757598877
2015-06-05,17.687198638916016,7.1477370262146
2015-06-08,17.441429138183594,7.071221828460693
2015-06-09,17.476530075073242,7.048007965087891
2015-06-10,17.59064483642578,7.1047515869140625
2015-06-11,17.3624210357666,7.09615421295166
2015-06-12,17.22197723388672,7.003302097320557
2015-06-15,17.300979614257812,6.986109256744385
2015-06-16,17.397533416748047,7.0970139503479
2015-06-17,17.151756286621094,7.071221828460693
2015-06-18,17.41509246826172,7.21049690246582
2015-06-19,17.30975341796875,7.155474662780762
2015-06-22,17.432640075683594,7.193303108215332
2015-06-23,17.520418167114258,7.202759742736816
2015-06-24,17.6433048248291,7.1537556648254395
2015-06-25,17.60820198059082,7.198460578918457
2015-06-26,17.3624210357666,7.123664379119873
2015-06-29,16.862085342407227,6.894977569580078
2015-06-30,16.87087059020996,6.9938435554504395
2015-07-01,17.12542152404785,7.072941780090332
2015-07-02,17.213197708129883,7.155474662780762
2015-07-06,16.91476058959961,6.975793361663818
2015-07-07,16.826976776123047,6.891538619995117
2015-07-08,16.28275489807129,6.701540946960449
2015-07-09,16.25641441345215,6.6740288734436035
2015-07-10,16.475868225097656,6.751406192779541
2015-07-13,16.949859619140625,6.815023422241211
2015-07-14,16.581195831298828,6.864887237548828
2015-07-15,16.300304412841797,6.833939552307129
2015-07-16,15.685869216918945,6.649956226348877
2015-07-17,15.5980863571167,6.642220497131348
2015-07-20,15.5980863571167,6.626745223999023
2015-07-21,15.650752067565918,6.651676654815674
2015-07-22,15.352309226989746,6.575162410736084
2015-07-23,15.55419921875,6.62158727645874
2015-07-24,15.246979713439941,6.4866108894348145
2015-07-27,15.255754470825195,6.4866108894348145
2015-07-28,15.466423988342285,6.684345722198486
2015-07-29,15.404975891113281,6.677469730377197
2015-07-30,15.42253589630127,6.754843711853027
2015-07-31,15.238204002380371,6.608689308166504
2015-08-03,15.062641143798828,6.511541843414307
2015-08-04,14.772985458374023,6.283715724945068
2015-08-05,14.948538780212402,6.366246700286865
2015-08-06,14.790533065795898,6.234711170196533
